Place;FirstName;LastName;Class;Car Number;Car;Car Model;Laps;Best S1;Best S2;Best S3;Best lap;Best lap (ms);Ideal Best lap;Total Race Time;Lap Date;SteamId
0;;Dr Flexi Jerkov;Silver;16;Ginetta G55 GT4;56;2;29.575;24.120;38.527;01:32.377;92377;01:32.222;03:04.754;2025-10-26;M2533274805889819
0;;BoA Diamond;Pro;4;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-26;M2533274963284096
0;;KingWise76;Silver;144;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-26;M2535464171877570
0;;Thebadden#6350;Am/reserve;260;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-26;M2535468859834853
0;;Imagine Sphax;Pro;23;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-26;M2533274876472342
0;;InocentPredator;Pro;101;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-26;M2533274809212122
0;;BoA Diamond;Pro;4;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-26;M2533274963284096
0;;KingWise76;Silver;144;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-26;M2535464171877570
0;;Thebadden#6350;Am/reserve;260;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-26;M2535468859834853
0;;Imagine Sphax;Pro;23;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-26;M2533274876472342
0;;InocentPredator;Pro;101;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-26;M2533274809212122
0;;BoA Diamond;Pro;4;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-26;M2533274963284096
0;;KingWise76;Silver;144;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-26;M2535464171877570
0;;Thebadden#6350;Am/reserve;260;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-26;M2535468859834853
0;;Imagine Sphax;Pro;23;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-26;M2533274876472342
0;;InocentPredator;Pro;101;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-26;M2533274809212122
0;;Dr Flexi Jerkov;Silver;16;Ford Mustang GT3;36;7;27.405;21.947;35.207;01:24.650;84650;01:24.559;09:52.550;2025-11-29;M2533274805889819
0;;Thebadden#6350;Am/reserve;260;Ford Mustang GT3;36;11;27.741;22.080;36.186;01:26.007;86007;01:26.007;15:46.077;2025-11-29;M2535468859834853
0;;ogsl;Unknown;720;McLaren 720S GT3 Evo;35;11;28.887;22.877;37.100;01:29.102;89102;01:28.864;16:20.122;2025-11-29;M2533274798740952
0;;DR1VE#4787;Am/reserve;1;Ford Mustang GT3;36;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-29;M2535459005860319
0;;Dr Flexi Jerkov;Silver;16;Ford Mustang GT3;36;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-12-06;M2533274805889819
